website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
iterable.com,108.158.20.125,0.812,1.3,0.9408,0.865,108.158.20.125,0.8465,0.01849999999999996,True
jansatta.com,104.116.109.38,0.658,0.96,0.7329,0.697,104.116.105.41,0.615,0.08199999999999996,False
java.com,23.208.29.177,0.37,1.29,0.4859,0.398,23.32.5.119,0.3455,0.05250000000000005,False
jcpenney.com,23.42.237.253,46.5,46.6,46.53,46.5,23.42.237.253,46.5,0.0,True
jetbrains.com,108.158.20.115,0.822,1.46,0.9637,0.8634999999999999,108.158.20.78,0.855,0.008499999999999952,False
jiocinema.com,23.48.247.236,0.24,0.599,0.2931,0.252,23.48.247.236,0.252,0.0,True
joann.com,23.1.240.82,0.279,0.365,0.3195,0.319,23.1.240.82,0.319,0.0,True
johnlewis.com,23.55.242.219,0.242,0.594,0.2962,0.2665,23.55.242.186,0.259,0.007500000000000007,False
jorudan.co.jp,18.67.93.84,0.874,1.22,0.9371,0.916,18.67.93.8,0.9005000000000001,0.015499999999999958,False
journaldemontreal.com,108.158.20.47,0.837,1.6,0.9365,0.8565,108.158.20.121,0.8494999999999999,0.007000000000000117,False
jra.jp,23.40.52.15,0.212,0.273,0.2437,0.241,23.40.52.15,0.241,0.0,True
justdial.com,23.55.3.253,0.234,0.532,0.2834,0.26,23.55.3.253,0.26,0.0,True
justgiving.com,18.67.110.91,0.805,0.957,0.8712,0.8705,18.67.110.91,0.8705,0.0,True
jw.org,104.74.34.30,0.251,0.636,0.3027,0.2655,104.74.34.30,0.264,0.0015000000000000013,True
jwpltx.com,18.67.93.123,0.793,0.87,0.8314999999999999,0.828,18.67.93.123,0.828,0.0,True
jwpsrv.com,18.244.215.150,143.0,144.0,143.1,143.0,18.244.215.150,143.0,0.0,True
kabum.com.br,13.35.147.113,0.457,1.19,0.5735,0.4855,13.35.147.81,0.4825,0.0030000000000000027,False
kahoot.com,108.158.32.39,0.383,0.435,0.4091,0.4065,108.158.32.116,0.347,0.0595,False
kahoot.it,18.65.244.69,0.376,0.456,0.3992,0.39,18.65.244.69,0.39,0.0,True
kakuyomu.jp,18.67.93.21,0.826,0.868,0.8439,0.8425,18.67.93.99,0.8354999999999999,0.007000000000000117,False
kamigame.jp,3.165.82.122,91.1,92.1,91.3,91.2,3.165.82.122,91.2,0.0,True
karte.io,18.67.110.48,0.842,1.05,0.9102,0.888,18.67.110.48,0.888,0.0,True
kb4compliance.com,13.227.74.63,144.0,144.0,144.0,144.0,13.227.74.97,143.5,0.5,False
kbb.com,23.221.21.113,0.28,0.38,0.3392,0.3415,23.221.21.113,0.3415,0.0,True
keirin.jp,108.158.20.83,0.853,1.23,0.9816,0.896,108.158.20.71,0.713,0.18300000000000005,False
khanacademy.org,108.138.246.86,143.0,143.0,143.0,143.0,108.138.246.86,143.0,0.0,True
klaviyo.com,108.158.32.13,0.352,0.971,0.4293,0.366,108.158.32.13,0.366,0.0,True
knowbe4.com,18.244.214.53,143.0,144.0,143.1,143.0,18.244.214.53,143.0,0.0,True
kohls.com,23.206.243.33,0.294,0.78,0.3619,0.319,23.32.5.174,0.2764999999999999,0.04250000000000009,False
kompas.com,13.35.238.41,91.9,92.6,91.98,91.9,13.35.238.128,91.1,0.8000000000000114,False
kpmg.com,23.48.247.236,0.319,0.896,0.403,0.351,23.48.247.236,0.351,0.0,True
krone.at,18.67.110.11,0.816,1.56,0.9479999999999998,0.8665,18.67.110.11,0.8665,0.0,True
kucoin.com,18.67.110.99,0.816,0.852,0.8379000000000001,0.839,18.67.110.99,0.839,0.0,True
l-tike.com,23.216.56.217,0.235,0.462,0.2857999999999999,0.2655,23.216.56.217,0.2655,0.0,True
lacentrale.fr,18.155.192.7,143.0,143.0,143.0,143.0,18.155.192.7,143.0,0.0,True
larepublica.pe,108.158.20.88,0.817,1.41,0.9181,0.863,108.158.20.95,0.86,0.0030000000000000027,False
lastampa.it,99.84.238.192,143.0,143.0,143.0,143.0,99.84.238.192,143.0,0.0,True
lastpass.com,104.68.28.191,0.324,0.744,0.3861,0.346,104.68.28.191,0.346,0.0,True
lavoixdunord.fr,23.193.46.11,0.239,0.311,0.2619,0.2585,23.193.46.11,0.2585,0.0,True
leadsquared.com,18.65.244.50,0.347,0.491,0.4368,0.4405,18.65.244.127,0.387,0.05349999999999999,False
