website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
datadome.co,18.245.96.30,1.28,1.5,1.35,1.34,18.245.96.30,1.34,0.0,True
datto.com,23.49.93.121,1.21,1.29,1.253,1.26,23.49.93.121,1.22,0.040000000000000036,True
dazn.com,18.67.17.54,1.27,2.32,1.425,1.32,18.67.17.30,1.295,0.025000000000000133,False
deepai.org,3.164.92.113,1.58,2.76,1.7529999999999997,1.6349999999999998,3.164.92.113,1.6349999999999998,0.0,True
deezer.com,13.33.165.41,1.41,2.5,1.567,1.465,18.67.17.86,1.4449999999999998,0.02000000000000024,False
defense.gov,104.90.244.82,55.7,58.8,56.08,55.8,23.12.20.163,12.3,43.5,False
delishkitchen.tv,13.33.165.43,1.44,4.91,2.029,1.605,13.33.165.46,1.3,0.30499999999999994,False
deputy.com,13.33.165.32,1.18,11.9,2.4650000000000003,1.235,13.33.165.32,1.235,0.0,True
destentor.nl,23.205.255.231,1.37,2.78,1.576,1.415,23.205.255.233,1.1949999999999998,0.2200000000000002,False
deviantart.com,18.67.17.33,1.14,2.68,1.358,1.205,18.67.17.33,1.205,0.0,True
dhgate.com,104.73.9.70,20.7,26.8,21.33,20.7,23.49.87.66,1.3,19.4,False
dhl.de,2.18.220.144,86.1,87.2,86.23,86.1,2.18.220.144,86.1,0.0,True
dhs.gov,184.26.201.110,1.15,2.06,1.2979999999999998,1.2,184.26.201.110,1.19,0.010000000000000009,True
dialoguecorp.com,18.67.17.97,1.23,1.41,1.3199999999999998,1.31,18.67.17.51,1.3,0.010000000000000009,False
digitalgov.gov,18.67.17.67,1.47,1.62,1.5219999999999998,1.52,18.67.17.124,1.41,0.1100000000000001,False
discover.com,23.44.248.102,56.4,56.6,56.45,56.4,23.10.178.86,1.1349999999999998,55.265,False
discoveryplus.com,18.67.39.103,1.25,4.76,1.72,1.36,18.67.39.103,1.36,0.0,True
dish.com,13.33.165.118,1.17,2.12,1.32,1.23,13.33.165.118,1.23,0.0,True
dji.com,13.33.165.22,1.32,2.32,1.456,1.355,13.33.165.22,1.355,0.0,True
dnb.com,184.25.66.164,1.19,2.21,1.3239999999999998,1.235,184.25.66.164,1.23,0.0050000000000001155,True
doctoralia.com.br,3.164.92.17,1.67,3.0,1.856,1.735,3.164.92.37,1.62,0.11499999999999999,False
dome9.com,13.33.165.94,1.25,2.19,1.4419999999999995,1.36,13.33.165.114,1.315,0.04500000000000015,False
domestika.org,3.164.92.2,1.59,3.31,2.017,1.69,3.164.92.37,1.68,0.010000000000000009,False
dominos.com,184.84.47.135,1.05,1.77,1.177,1.11,184.84.47.135,1.085,0.025000000000000133,True
dotloop.com,3.164.92.94,1.7,3.34,1.927,1.76,3.164.92.27,1.75,0.010000000000000009,False
dr.dk,23.205.255.233,1.29,1.41,1.3290000000000002,1.32,23.205.255.232,1.165,0.15500000000000003,False
draftkings.com,23.205.255.229,1.03,1.09,1.0539999999999998,1.05,23.205.255.229,1.05,0.0,True
