website,cdn,min,max,mean,media
loksatta.com,104.116.105.41,178.0,179.0,178.1,178.0
loksatta.com,23.56.163.106,65.7,65.9,65.75,65.7
loksatta.com,184.25.222.64,182.0,184.0,182.2,182.0
loksatta.com,184.26.207.92,72.2,72.9,72.35,72.3
loksatta.com,23.41.170.141,66.0,67.2,66.15,66.0
loksatta.com,104.123.42.39,144.0,145.0,144.1,144.0
loksatta.com,104.121.229.82,245.0,245.0,245.0,245.0
wral.com,3.169.183.12,0.3,1.12,0.4194,0.325
wral.com,18.165.140.51,165.0,166.0,165.1,165.0
wral.com,3.168.73.99,68.6,69.2,68.72,68.7
wral.com,18.66.147.108,146.0,146.0,146.0,146.0
wral.com,13.33.165.74,70.9,71.9,71.01,70.9
wral.com,99.86.229.33,66.5,67.7,66.73,66.6
wral.com,18.239.36.12,140.0,142.0,140.9,141.0
wral.com,18.155.202.23,0.269,0.371,0.30910000000000004,0.301
wral.com,13.226.2.125,190.0,191.0,190.1,190.0
wral.com,3.168.73.34,69.0,69.9,69.18,69.1
wral.com,18.155.202.112,0.296,1.3,0.42380000000000007,0.3265
macaro-ni.jp,23.46.216.204,3.03,3.43,3.117,3.09
macaro-ni.jp,23.34.59.34,66.7,69.1,66.97,66.7
macaro-ni.jp,23.44.4.152,182.0,183.0,182.1,182.0
macaro-ni.jp,23.54.30.75,178.0,178.0,178.0,178.0
macaro-ni.jp,23.205.255.197,71.7,72.4,71.92,71.8
macaro-ni.jp,23.11.215.144,240.0,241.0,240.2,240.0
macaro-ni.jp,23.34.59.7,66.7,67.0,66.77000000000001,66.7
macaro-ni.jp,23.216.149.154,0.786,1.27,0.9072000000000001,0.851
macaro-ni.jp,2.17.100.249,145.0,146.0,145.1,145.0
macaro-ni.jp,23.203.49.44,60.3,60.4,60.30999999999999,60.3
macaro-ni.jp,23.216.149.144,0.857,1.07,0.9228999999999999,0.8995
macaro-ni.jp,2.18.66.42,136.0,137.0,136.1,136.0
macaro-ni.jp,104.110.191.51,144.0,145.0,144.1,144.0
programme-television.org,99.84.238.95,0.808,2.07,1.0048,0.8594999999999999
programme-television.org,99.84.238.218,0.804,0.864,0.8407,0.848
programme-television.org,52.222.236.26,150.0,151.0,150.1,150.0
programme-television.org,13.225.63.55,68.1,69.4,68.25,68.1
programme-television.org,18.67.17.120,71.2,72.2,71.35999999999999,71.3
programme-television.org,13.225.63.129,68.1,68.2,68.11,68.1
programme-television.org,3.164.206.103,165.0,166.0,165.2,165.0
programme-television.org,99.84.191.114,66.6,67.4,66.71000000000001,66.6
programme-television.org,52.222.236.6,146.0,147.0,146.1,146.0
programme-television.org,13.225.63.72,68.1,69.0,68.22,68.1
programme-television.org,99.84.238.92,0.851,5.54,1.4122,0.918
programme-television.org,18.239.83.62,141.0,142.0,141.1,141.0
nbcnewyork.com,104.89.224.39,2.25,3.69,2.542,2.29
nbcnewyork.com,23.40.161.18,182.0,183.0,182.1,182.0
nbcnewyork.com,23.204.195.35,66.8,67.0,66.82999999999998,66.8
nbcnewyork.com,104.89.224.39,2.25,3.21,2.3609999999999998,2.2649999999999997
nbcnewyork.com,23.10.131.50,70.6,193.0,82.94000000000001,70.7
nbcnewyork.com,23.201.163.57,65.7,66.1,65.77000000000001,65.7
nbcnewyork.com,23.200.207.48,237.0,238.0,237.2,237.0
nbcnewyork.com,23.0.212.40,142.0,142.0,142.0,142.0
nbcnewyork.com,23.203.73.218,186.0,186.0,186.0,186.0
nbcnewyork.com,23.67.140.84,148.0,148.0,148.0,148.0
nbcnewyork.com,23.52.124.44,133.0,133.0,133.0,133.0
sympla.com.br,18.244.214.129,0.255,0.775,0.3771,0.3225
sympla.com.br,18.239.111.28,242.0,243.0,242.1,242.0
sympla.com.br,13.33.252.91,68.6,69.7,68.76000000000002,68.65
sympla.com.br,3.164.92.101,71.7,72.6,71.86999999999999,71.8
sympla.com.br,108.158.32.65,146.0,147.0,146.1,146.0
sympla.com.br,52.222.236.119,146.0,147.0,146.1,146.0
sympla.com.br,52.222.236.60,146.0,146.0,146.0,146.0
sympla.com.br,13.35.238.46,175.0,177.0,175.5,175.0
sympla.com.br,13.33.252.37,69.1,69.3,69.15,69.1
sympla.com.br,108.156.60.27,141.0,142.0,141.1,141.0
sympla.com.br,18.160.18.108,67.0,68.0,67.14,67.0
sympla.com.br,18.244.214.82,0.287,0.341,0.30820000000000003,0.3075
p-world.co.jp,18.239.199.57,0.276,0.677,0.3507,0.3125
p-world.co.jp,13.226.34.51,68.6,69.7,68.75,68.6
p-world.co.jp,18.239.69.59,141.0,141.0,141.0,141.0
p-world.co.jp,18.67.93.34,137.0,137.0,137.0,137.0
p-world.co.jp,3.165.102.86,178.0,180.0,178.4,178.0
p-world.co.jp,52.222.214.120,147.0,150.0,147.4,147.0
p-world.co.jp,18.239.199.127,0.275,1.16,0.4003,0.3185
p-world.co.jp,108.158.61.110,233.0,234.0,233.1,233.0
p-world.co.jp,99.84.191.39,66.9,68.3,67.13000000000001,67.0
p-world.co.jp,13.226.34.95,68.1,69.1,68.21000000000001,68.1
p-world.co.jp,18.239.199.87,0.268,0.899,0.3896,0.33699999999999997
p-world.co.jp,52.222.214.124,150.0,151.0,150.2,150.0
p-world.co.jp,18.67.39.47,63.1,63.9,63.24000000000001,63.2
rakuten-card.co.jp,23.38.234.223,2.24,2.39,2.298,2.295
rakuten-card.co.jp,23.218.55.10,141.0,141.0,141.0,141.0
rakuten-card.co.jp,23.210.105.30,189.0,190.0,189.3,189.0
rakuten-card.co.jp,23.201.181.12,65.6,65.9,65.73,65.7
rakuten-card.co.jp,23.213.101.19,239.0,239.0,239.0,239.0
rakuten-card.co.jp,23.38.137.102,179.0,179.0,179.0,179.0
rakuten-card.co.jp,23.38.234.223,2.24,2.35,2.285,2.28
rakuten-card.co.jp,184.26.200.166,70.7,71.6,70.80000000000001,70.7
rakuten-card.co.jp,23.211.96.244,134.0,134.0,134.0,134.0
rakuten-card.co.jp,23.204.212.205,67.6,68.1,67.69000000000001,67.6
rakuten-card.co.jp,23.45.102.133,148.0,148.0,148.0,148.0
gobankingrates.com,18.238.192.77,0.278,0.815,0.4004,0.3315
gobankingrates.com,3.164.68.97,181.0,183.0,182.0,182.0
gobankingrates.com,18.239.36.58,140.0,141.0,140.1,140.0
gobankingrates.com,18.164.96.10,68.9,69.6,69.04,69.0
gobankingrates.com,18.245.96.90,66.9,67.3,67.03,67.0
gobankingrates.com,18.164.96.41,70.0,70.2,70.05999999999999,70.05
gobankingrates.com,18.238.192.41,0.27,0.608,0.3337,0.312
gobankingrates.com,52.85.132.128,66.7,68.0,66.85000000000001,66.7
gobankingrates.com,52.85.49.82,165.0,165.0,165.0,165.0
gobankingrates.com,18.238.192.46,0.275,1.08,0.38649999999999995,0.307
gobankingrates.com,18.66.102.114,150.0,151.0,150.1,150.0
gobankingrates.com,18.238.192.60,0.26,0.334,0.3019,0.307
karte.io,18.239.199.21,0.276,0.678,0.34009999999999996,0.3025
karte.io,18.239.199.7,0.287,0.341,0.3153,0.3235
karte.io,18.239.69.61,142.0,142.0,142.0,142.0
karte.io,108.138.106.113,68.9,70.0,69.01,68.9
karte.io,18.245.31.126,150.0,151.0,150.1,150.0
karte.io,13.35.210.9,172.0,173.0,172.1,172.0
karte.io,18.239.199.128,0.293,0.338,0.3156,0.316
karte.io,18.172.64.30,234.0,237.0,234.7,234.0
karte.io,108.138.106.57,68.6,69.7,68.74000000000001,68.6
karte.io,18.245.31.84,147.0,148.0,147.1,147.0
karte.io,18.67.110.48,137.0,137.0,137.0,137.0
karte.io,18.67.76.59,67.6,68.0,67.72,67.6
karte.io,13.33.165.111,66.1,67.2,66.24999999999999,66.1
casinoenvivo.club,18.238.192.129,0.31,0.445,0.35080000000000006,0.336
casinoenvivo.club,18.238.192.129,0.265,0.405,0.31679999999999997,0.314
casinoenvivo.club,18.160.41.109,67.1,67.5,67.15,67.1
casinoenvivo.club,18.172.112.114,145.0,145.0,145.0,145.0
casinoenvivo.club,13.33.88.76,181.0,182.0,181.2,181.0
casinoenvivo.club,3.171.139.84,66.3,67.5,66.5,66.4
casinoenvivo.club,18.67.17.77,66.5,67.8,66.66,66.5
casinoenvivo.club,18.172.112.115,146.0,146.0,146.0,146.0
casinoenvivo.club,18.239.111.30,235.0,235.0,235.0,235.0
casinoenvivo.club,3.171.139.89,66.3,67.3,66.41,66.3
casinoenvivo.club,18.238.192.80,0.302,0.483,0.35,0.3355
casinoenvivo.club,108.156.60.96,138.0,139.0,138.1,138.0
casinoenvivo.club,18.67.110.129,137.0,137.0,137.0,137.0
dropgame.jp,18.173.121.126,0.29,0.418,0.33449999999999996,0.321
dropgame.jp,108.156.60.115,137.0,138.0,137.1,137.0
dropgame.jp,18.173.121.48,0.276,0.726,0.3613,0.3225
dropgame.jp,18.66.122.76,149.0,149.0,149.0,149.0
dropgame.jp,18.173.121.18,0.295,1.79,0.5016,0.323
dropgame.jp,3.162.125.47,66.0,67.4,66.18,66.0
dropgame.jp,18.65.244.4,146.0,148.0,146.3,146.0
dropgame.jp,18.173.132.96,66.3,66.9,66.41999999999999,66.35
dropgame.jp,18.173.132.3,65.6,66.1,65.67,65.6
dropgame.jp,3.164.92.109,67.4,68.6,67.55,67.4
dropgame.jp,108.159.80.50,237.0,238.0,237.5,237.5
dropgame.jp,13.33.30.42,181.0,182.0,181.1,181.0
dropgame.jp,3.160.150.117,146.0,147.0,146.1,146.0
bandlab.com,65.8.161.78,0.309,1.25,0.5005,0.338
bandlab.com,18.239.83.37,138.0,139.0,138.1,138.0
bandlab.com,18.66.102.28,149.0,150.0,149.1,149.0
bandlab.com,108.139.29.24,68.6,69.6,68.72,68.6
bandlab.com,13.35.210.58,181.0,182.0,181.1,181.0
bandlab.com,108.158.20.60,137.0,137.0,137.0,137.0
bandlab.com,18.245.96.21,67.0,68.2,67.14,67.0
bandlab.com,18.165.83.78,65.8,66.3,65.99000000000001,65.9
bandlab.com,108.158.61.110,233.0,234.0,233.1,233.0
bandlab.com,65.8.161.16,0.283,1.42,0.4128,0.2985
bandlab.com,18.66.102.88,150.0,151.0,150.1,150.0
bandlab.com,108.139.29.13,70.0,71.2,70.17,70.05
bandlab.com,65.8.161.12,0.295,1.35,0.43069999999999997,0.3325
lngtd.com,18.173.121.104,0.275,1.23,0.40919999999999995,0.314
lngtd.com,3.171.139.5,68.5,69.4,68.64000000000001,68.5
lngtd.com,18.67.110.33,137.0,138.0,137.1,137.0
lngtd.com,18.155.68.30,178.0,194.0,180.3,178.0
lngtd.com,18.67.76.44,65.8,65.9,65.80999999999999,65.8
lngtd.com,13.227.37.93,55.9,56.9,56.120000000000005,56.0
lngtd.com,18.173.121.50,0.286,1.5,0.44910000000000005,0.308
lngtd.com,3.171.139.24,66.5,67.7,66.65,66.5
lngtd.com,108.138.7.106,147.0,148.0,147.1,147.0
lngtd.com,18.239.83.49,142.0,143.0,142.1,142.0
lngtd.com,18.67.17.91,62.3,62.9,62.4,62.3
lngtd.com,18.172.78.81,240.0,241.0,240.9,241.0
lngtd.com,18.173.121.104,0.283,0.334,0.3073,0.302
lngtd.com,108.138.7.75,146.0,147.0,146.2,146.0
jansatta.com,104.99.49.74,0.789,0.85,0.8107,0.8065
jansatta.com,184.25.193.44,135.0,136.0,135.1,135.0
jansatta.com,104.99.49.74,0.766,0.851,0.8002,0.799
jansatta.com,23.218.210.27,149.0,150.0,149.1,149.0
jansatta.com,104.116.105.41,178.0,179.0,178.1,178.0
jansatta.com,184.25.222.64,182.0,183.0,182.1,182.0
jansatta.com,23.212.146.174,66.8,67.6,66.91,66.8
jansatta.com,184.26.207.92,60.2,64.1,60.789999999999985,60.3
jansatta.com,23.41.170.141,66.0,66.9,66.11,66.0
jansatta.com,104.123.42.39,144.0,147.0,144.4,144.0
jansatta.com,104.121.229.82,245.0,249.0,246.0,246.0
delishkitchen.tv,18.173.121.97,0.297,1.5,0.4481,0.33
delishkitchen.tv,13.33.165.46,67.0,69.1,67.22999999999999,67.0
delishkitchen.tv,18.173.121.15,0.298,2.03,0.575,0.3625
delishkitchen.tv,18.238.49.112,66.2,66.5,66.31999999999998,66.3
delishkitchen.tv,108.156.133.102,179.0,181.0,179.2,179.0
delishkitchen.tv,108.156.133.48,180.0,181.0,180.2,180.0
delishkitchen.tv,13.249.39.32,67.7,68.7,67.88999999999999,67.8
delishkitchen.tv,52.222.214.14,149.0,151.0,149.7,150.0
delishkitchen.tv,18.173.121.42,0.286,1.15,0.4418,0.357
delishkitchen.tv,18.239.69.87,141.0,141.0,141.0,141.0
delishkitchen.tv,18.238.49.109,66.3,66.9,66.39999999999999,66.35
delishkitchen.tv,18.238.49.77,65.5,65.6,65.59,65.6
delishkitchen.tv,143.204.215.63,145.0,146.0,145.1,145.0
delishkitchen.tv,108.158.46.17,246.0,247.0,246.1,246.0
yanmaga.jp,65.8.161.113,0.315,1.1,0.41879999999999995,0.34550000000000003
yanmaga.jp,13.227.219.93,138.0,139.0,138.1,138.0
yanmaga.jp,18.238.49.112,68.8,69.5,68.88999999999999,68.8
yanmaga.jp,13.33.88.57,185.0,186.0,185.2,185.0
yanmaga.jp,65.8.161.37,0.316,1.22,0.49960000000000004,0.34650000000000003
yanmaga.jp,18.67.110.120,137.0,138.0,137.1,137.0
yanmaga.jp,108.159.61.88,243.0,244.0,243.2,243.0
yanmaga.jp,18.67.39.82,66.4,67.0,66.52000000000001,66.5
yanmaga.jp,13.32.121.109,147.0,148.0,147.1,147.0
yanmaga.jp,18.160.41.57,66.9,67.6,66.97999999999999,66.9
yanmaga.jp,18.238.49.115,66.3,67.3,66.39999999999999,66.3
yanmaga.jp,65.8.161.18,0.303,1.37,0.4872000000000001,0.35650000000000004
yanmaga.jp,18.238.49.46,66.6,66.8,66.62,66.6
keirin.jp,18.173.121.18,0.277,0.726,0.3411,0.2995
keirin.jp,108.158.20.71,137.0,142.0,138.4,138.0
keirin.jp,3.165.82.63,187.0,190.0,187.3,187.0
keirin.jp,18.67.17.33,67.8,68.9,67.97999999999999,67.9
keirin.jp,18.244.18.44,146.0,146.0,146.0,146.0
keirin.jp,108.158.46.64,239.0,240.0,239.1,239.0
keirin.jp,18.238.243.88,140.0,141.0,140.1,140.0
keirin.jp,108.138.106.44,68.3,68.4,68.32999999999998,68.3
keirin.jp,108.138.106.124,70.1,71.9,70.33,70.1
keirin.jp,18.173.121.128,0.274,1.25,0.4314,0.3235
keirin.jp,108.138.106.109,68.6,69.1,68.65,68.6
keirin.jp,18.173.121.57,0.274,0.348,0.311,0.3055
keirin.jp,18.244.18.25,146.0,146.0,146.0,146.0
keirin.jp,18.160.41.104,67.6,67.7,67.63000000000001,67.6
edweek.org,18.239.199.98,0.302,1.95,0.5081999999999999,0.3545
edweek.org,13.225.63.71,68.1,69.4,68.29,68.1
edweek.org,18.239.199.26,0.299,0.347,0.3165,0.3155
edweek.org,18.67.17.28,67.3,68.0,67.47,67.4
edweek.org,18.161.216.112,224.0,224.0,224.0,224.0
edweek.org,13.33.88.65,184.0,185.0,184.1,184.0
edweek.org,13.249.39.6,68.2,68.7,68.25000000000001,68.2
edweek.org,13.225.63.103,68.1,68.2,68.12,68.1
edweek.org,13.225.63.47,68.4,68.7,68.47,68.45
edweek.org,13.224.222.59,133.0,133.0,133.0,133.0
edweek.org,18.67.110.73,137.0,138.0,137.1,137.0
edweek.org,18.239.18.4,140.0,141.0,140.1,140.0
edweek.org,18.239.199.87,0.286,0.86,0.3531,0.298
singaporeair.com,23.221.76.108,2.21,2.64,2.2910000000000004,2.2649999999999997
singaporeair.com,72.246.170.26,146.0,147.0,146.1,146.0
singaporeair.com,23.221.76.108,2.21,2.36,2.271,2.26
singaporeair.com,23.203.42.77,50.7,50.9,50.79,50.8
singaporeair.com,23.45.34.24,71.4,71.5,71.42,71.4
singaporeair.com,23.220.112.99,144.0,144.0,144.0,144.0
singaporeair.com,104.115.32.107,136.0,137.0,136.1,136.0
singaporeair.com,23.202.170.37,179.0,179.0,179.0,179.0
singaporeair.com,23.207.192.104,182.0,182.0,182.0,182.0
singaporeair.com,23.207.182.109,185.0,186.0,185.1,185.0
singaporeair.com,96.17.64.94,66.4,68.6,66.78999999999999,66.4
bestwestern.com,23.38.232.180,2.24,2.48,2.32,2.3049999999999997
bestwestern.com,23.218.52.227,140.0,140.0,140.0,140.0
bestwestern.com,23.45.97.148,147.0,148.0,147.2,147.0
bestwestern.com,23.38.232.180,2.28,8.05,3.346,2.3449999999999998
bestwestern.com,23.38.135.62,179.0,179.0,179.0,179.0
bestwestern.com,23.59.66.204,133.0,133.0,133.0,133.0
bestwestern.com,23.201.178.193,65.6,66.1,65.73000000000002,65.7
bestwestern.com,184.26.198.133,59.2,60.0,59.290000000000006,59.2
bestwestern.com,23.210.102.249,180.0,181.0,180.1,180.0
bestwestern.com,23.204.210.137,67.4,67.5,67.42,67.4
bestwestern.com,23.213.98.199,237.0,238.0,237.2,237.0
flourish.studio,13.35.121.31,0.83,1.73,0.9414999999999999,0.8554999999999999
flourish.studio,18.173.132.128,65.6,65.7,65.61,65.6
flourish.studio,18.245.96.46,67.0,67.6,67.07000000000001,67.0
flourish.studio,18.239.69.21,141.0,141.0,141.0,141.0
flourish.studio,18.244.18.38,150.0,150.0,150.0,150.0
flourish.studio,18.67.110.21,137.0,138.0,137.1,137.0
flourish.studio,99.84.191.70,67.2,68.3,67.31000000000002,67.2
flourish.studio,18.239.142.117,239.0,240.0,239.1,239.0
flourish.studio,18.173.132.75,65.6,65.7,65.62,65.6
flourish.studio,13.35.121.31,0.856,1.72,0.9999000000000002,0.8955
flourish.studio,13.35.121.42,0.836,1.05,0.9289000000000002,0.8865000000000001
flourish.studio,108.156.133.99,174.0,178.0,174.5,174.0
flourish.studio,18.244.18.25,145.0,147.0,146.0,146.0
sportnieuws.nl,23.62.46.171,0.761,1.32,0.8613000000000002,0.815
sportnieuws.nl,23.11.215.136,244.0,246.0,244.2,244.0
sportnieuws.nl,104.110.191.5,140.0,141.0,140.1,140.0
sportnieuws.nl,104.86.110.115,135.0,135.0,135.0,135.0
sportnieuws.nl,2.17.100.161,145.0,146.0,145.7,146.0
sportnieuws.nl,23.34.59.39,66.7,67.7,66.83000000000001,66.7
sportnieuws.nl,23.205.255.199,60.3,60.5,60.329999999999984,60.3
sportnieuws.nl,23.46.238.99,66.5,66.6,66.53,66.5
sportnieuws.nl,23.216.149.149,0.774,0.88,0.825,0.8220000000000001
sportnieuws.nl,23.54.30.128,181.0,181.0,181.0,181.0
sportnieuws.nl,23.44.4.178,182.0,183.0,182.8,183.0
sportnieuws.nl,23.34.59.23,66.7,67.2,66.78999999999999,66.75
ripley.com.pe,3.168.86.91,0.853,6.18,1.4974,0.897
ripley.com.pe,18.173.205.128,146.0,147.0,146.1,146.0
ripley.com.pe,18.67.39.62,67.3,68.0,67.47999999999999,67.4
ripley.com.pe,18.173.205.8,145.0,145.0,145.0,145.0
ripley.com.pe,18.66.41.4,238.0,238.0,238.0,238.0
ripley.com.pe,3.165.102.31,186.0,190.0,186.5,186.0
ripley.com.pe,3.168.86.31,0.792,1.33,0.9012999999999998,0.8385
ripley.com.pe,13.249.91.79,66.3,67.6,66.42999999999999,66.3
ripley.com.pe,52.85.132.126,68.2,69.1,68.55,68.5
ripley.com.pe,18.239.50.54,147.0,150.0,147.3,147.0
ripley.com.pe,3.168.86.12,0.779,2.04,0.9401999999999999,0.831
ripley.com.pe,13.35.147.24,146.0,147.0,146.4,146.0
ripley.com.pe,13.249.91.107,66.3,66.4,66.30999999999999,66.3
theculturetrip.com,65.8.161.28,0.298,9.09,1.3504999999999998,0.347
theculturetrip.com,18.66.41.87,232.0,234.0,232.2,232.0
theculturetrip.com,65.8.161.124,0.301,0.476,0.3357,0.3205
theculturetrip.com,18.239.50.75,149.0,149.0,149.0,149.0
theculturetrip.com,108.138.128.14,68.6,69.5,68.74,68.65
theculturetrip.com,108.138.128.58,69.1,69.2,69.11,69.1
theculturetrip.com,65.8.161.28,0.293,1.15,0.47850000000000004,0.3615
theculturetrip.com,18.67.93.2,137.0,139.0,137.2,137.0
theculturetrip.com,18.67.17.73,67.9,68.0,67.91,67.9
theculturetrip.com,108.157.254.35,185.0,186.0,185.3,185.0
theculturetrip.com,108.138.26.104,150.0,150.0,150.0,150.0
theculturetrip.com,13.249.39.85,66.0,67.1,66.14,66.0
theculturetrip.com,108.138.26.48,148.0,149.0,148.2,148.0
stubhub.com,23.67.33.30,3.05,4.53,3.249,3.09
stubhub.com,23.48.247.235,182.0,182.0,182.0,182.0
stubhub.com,23.32.29.16,188.0,189.0,188.8,189.0
stubhub.com,184.28.190.64,66.3,67.5,66.5,66.4
stubhub.com,23.67.33.48,2.23,2.49,2.302,2.285
stubhub.com,2.21.20.10,147.0,148.0,147.1,147.0
stubhub.com,184.25.254.139,1.51,2.71,1.782,1.605
stubhub.com,23.205.255.230,60.7,67.9,61.610000000000014,60.7
stubhub.com,184.28.190.96,66.4,66.5,66.44,66.4
stubhub.com,2.21.67.27,136.0,137.0,136.1,136.0
stubhub.com,2.16.6.25,140.0,142.0,140.3,140.0
stubhub.com,184.28.190.81,66.4,67.7,66.6,66.5
stubhub.com,95.101.133.24,158.0,160.0,158.3,158.0
stubhub.com,23.54.118.207,182.0,321.0,196.0,182.0
oceans-nadia.com,18.155.192.38,0.288,0.851,0.39840000000000003,0.3325
oceans-nadia.com,18.173.132.67,65.6,66.5,65.7,65.6
oceans-nadia.com,18.173.132.85,66.4,67.1,66.47,66.4
oceans-nadia.com,18.67.110.51,137.0,137.0,137.0,137.0
oceans-nadia.com,18.155.192.38,0.29,0.752,0.36100000000000004,0.32
oceans-nadia.com,18.239.36.36,142.0,142.0,142.0,142.0
oceans-nadia.com,13.33.165.116,67.0,68.1,67.14,67.0
oceans-nadia.com,18.155.192.37,0.284,0.801,0.37,0.318
oceans-nadia.com,13.33.30.84,176.0,177.0,176.9,177.0
oceans-nadia.com,18.173.132.68,69.5,69.9,69.55,69.5
oceans-nadia.com,143.204.215.71,145.0,146.0,145.2,145.0
oceans-nadia.com,108.158.61.129,245.0,247.0,245.6,245.5
oceans-nadia.com,3.167.37.88,68.8,69.8,68.99,68.9
oceans-nadia.com,143.204.215.119,144.0,145.0,144.8,145.0
nmorerregion.com,3.169.183.49,0.285,0.364,0.3186,0.309
nmorerregion.com,18.239.36.30,141.0,142.0,141.1,141.0
nmorerregion.com,3.161.82.51,148.0,148.0,148.0,148.0
nmorerregion.com,3.168.122.92,68.6,69.4,68.71000000000001,68.6
nmorerregion.com,3.165.82.124,183.0,191.0,184.3,183.0
nmorerregion.com,3.168.122.2,65.5,65.7,65.6,65.6
nmorerregion.com,3.165.82.5,179.0,180.0,179.1,179.0
nmorerregion.com,18.245.86.111,146.0,147.0,146.1,146.0
nmorerregion.com,18.244.214.20,0.284,0.528,0.33909999999999996,0.316
nmorerregion.com,18.244.214.90,0.284,0.433,0.33559999999999995,0.3195
nmorerregion.com,108.159.61.9,237.0,237.0,237.0,237.0
nmorerregion.com,18.67.65.112,66.2,67.5,66.41,66.3
nmorerregion.com,18.67.39.111,67.9,68.4,67.98,67.9
priceoye.pk,3.168.86.49,0.79,1.74,0.9292999999999999,0.8445
priceoye.pk,108.159.80.72,237.0,251.0,241.9,241.0
priceoye.pk,3.168.73.114,68.3,68.4,68.39,68.4
priceoye.pk,3.168.73.12,68.6,68.9,68.63,68.6
priceoye.pk,18.67.110.74,137.0,138.0,137.1,137.0
priceoye.pk,13.225.78.42,146.0,147.0,146.1,146.0
priceoye.pk,13.33.165.42,67.0,67.1,67.02000000000001,67.0
priceoye.pk,3.168.86.49,0.786,2.24,0.9578,0.8185
priceoye.pk,3.168.73.11,70.0,71.1,70.16999999999999,70.1
priceoye.pk,18.239.50.107,143.0,144.0,143.1,143.0
priceoye.pk,18.155.68.119,178.0,179.0,178.2,178.0
priceoye.pk,3.168.86.73,0.784,1.72,0.924,0.8140000000000001
baycrews.jp,23.56.120.97,2.25,3.21,2.3750000000000004,2.285
baycrews.jp,23.204.223.184,67.0,67.6,67.11,67.05
baycrews.jp,23.56.120.97,2.27,2.39,2.298,2.2800000000000002
baycrews.jp,104.68.22.85,182.0,183.0,182.1,182.0
baycrews.jp,23.204.0.30,65.7,66.9,65.83999999999999,65.7
baycrews.jp,125.252.231.67,180.0,181.0,180.1,180.0
baycrews.jp,23.57.32.39,236.0,237.0,236.8,237.0
baycrews.jp,23.38.25.252,144.0,144.0,144.0,144.0
baycrews.jp,23.45.108.53,147.0,148.0,147.1,147.0
baycrews.jp,184.25.75.42,59.5,60.9,59.760000000000005,59.6
baycrews.jp,104.103.201.115,135.0,135.0,135.0,135.0
full-count.jp,18.238.192.59,0.27,1.04,0.3766,0.3085
full-count.jp,18.238.49.31,66.3,66.5,66.33999999999999,66.3
full-count.jp,13.35.210.124,178.0,179.0,178.1,178.0
full-count.jp,18.238.192.51,0.277,0.802,0.3627,0.3115
full-count.jp,108.158.32.73,137.0,138.0,137.1,137.0
full-count.jp,108.138.7.55,149.0,149.0,149.0,149.0
full-count.jp,108.138.64.43,66.0,67.8,66.28999999999999,66.1
full-count.jp,18.238.192.11,0.282,1.29,0.4208,0.3215
full-count.jp,18.239.83.69,142.0,142.0,142.0,142.0
full-count.jp,13.33.165.19,67.0,68.2,67.19,67.1
full-count.jp,18.238.49.117,68.5,68.9,68.58000000000001,68.5
full-count.jp,18.238.49.63,65.6,65.7,65.61,65.6
full-count.jp,18.66.57.28,241.0,241.0,241.0,241.0
full-count.jp,108.138.7.42,149.0,150.0,149.1,149.0
timesnowhindi.com,108.138.246.11,0.81,1.57,0.9182,0.851
timesnowhindi.com,13.32.151.120,68.3,70.5,68.54999999999998,68.3
timesnowhindi.com,18.164.124.129,70.0,70.8,70.16,70.1
timesnowhindi.com,108.138.246.82,0.796,1.42,0.8774999999999998,0.8174999999999999
timesnowhindi.com,13.33.30.80,177.0,178.0,177.1,177.0
timesnowhindi.com,108.138.246.11,0.782,0.923,0.8622,0.869
timesnowhindi.com,143.204.98.55,147.0,148.0,147.1,147.0
timesnowhindi.com,18.67.17.93,67.9,69.2,68.05999999999999,67.9
timesnowhindi.com,18.65.244.57,146.0,148.0,146.2,146.0
timesnowhindi.com,108.159.61.42,235.0,236.0,235.1,235.0
timesnowhindi.com,18.164.124.103,68.6,68.8,68.67000000000002,68.7
timesnowhindi.com,18.239.94.8,141.0,141.0,141.0,141.0
timesnowhindi.com,143.204.98.69,148.0,150.0,149.0,149.0
timesnowhindi.com,18.164.124.117,68.6,68.8,68.67,68.7
joann.com,23.211.177.153,110.0,111.0,110.1,110.0
joann.com,23.48.247.234,179.0,179.0,179.0,179.0
joann.com,23.54.118.208,182.0,182.0,182.0,182.0
joann.com,184.28.190.18,66.3,67.6,66.50999999999999,66.4
joann.com,184.51.148.178,65.6,65.9,65.66,65.6
joann.com,2.21.20.6,146.0,148.0,147.0,147.0
joann.com,23.46.228.166,18.2,19.1,18.330000000000002,18.2
joann.com,2.21.67.10,135.0,136.0,135.6,136.0
joann.com,184.28.190.25,66.4,67.6,66.53999999999999,66.4
joann.com,2.16.6.25,140.0,141.0,140.1,140.0
joann.com,104.114.79.33,51.4,53.9,51.779999999999994,51.4
joann.com,23.202.229.144,253.0,256.0,253.7,253.0
joann.com,23.12.144.215,73.9,74.5,74.0,73.9
volcanoh5game.com,108.138.246.37,0.801,1.81,0.9876000000000001,0.8565
volcanoh5game.com,108.138.246.87,0.772,1.12,0.8497,0.8245
volcanoh5game.com,13.225.63.3,69.5,70.4,69.60999999999999,69.5
volcanoh5game.com,108.138.246.82,0.787,0.851,0.8183999999999999,0.817
volcanoh5game.com,3.164.92.96,66.8,67.7,66.91,66.8
